filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
genrenew30\sufi\su33.mp3,0.25884485,0.09410917,0.047045663,0.000386851,2149.543665,262739.71,2127.419241,79370.58544,4365.8986,1167378.851,0.098594642,0.001246597,-4.73E-06,0.001947396,-2.09E-05,0.000237515,95.703125,-231.05704,2737.5403,91.32452,734.5974,-31.052456,265.09607,2.507044,185.65445,-26.120562,215.53525,7.217496,127.891846,-15.071651,170.47426,-8.23739,62.22455,-3.5377648,102.25832,-9.20823,85.22228,-2.182508,105.37657,-1.9173627,56.6972,-11.405906,72.66561,-2.659947,58.113476,-1.4894078,80.884575,-5.0808043,69.7377,-10.586526,60.498184,-9.820186,100.61946,-5.6507883,129.32326,-2.9116476,128.98674,sufi
genrenew30\sufi\su34.mp3,0.2532002,0.09365206,0.041737847,0.000404654,2005.502799,383598.9779,2139.367565,164284.6817,4111.025141,1981912.395,0.08130752,0.001666603,-9.97E-06,0.001470023,-8.78E-06,0.000262702,99.38401442,-254.94865,5047.0337,100.193436,999.0956,-25.880808,282.16724,3.5878906,237.32353,-13.562068,155.54556,4.6003494,94.45509,-19.635809,223.70486,-8.662084,73.17343,-7.3552284,135.85333,-19.073832,173.81325,-4.9155016,83.52308,-4.7278094,89.861984,-7.343493,76.12134,-4.638149,98.772316,-3.1829789,70.7989,-1.0302737,83.63587,-6.7936187,61.73607,-6.5608454,91.793884,-5.1670284,89.159134,-5.4152393,92.53555,sufi
genrenew30\sufi\su35.mp3,0.32292408,0.092680484,0.06840719,0.000282967,2051.27311,280341.4159,2229.582725,91362.354,4251.090961,1277449.654,0.087188059,0.001334932,-1.64E-06,0.002517286,-2.69E-05,0.000943027,99.38401442,-162.90419,1509.173,101.766304,625.25757,-13.946343,229.34494,22.565248,189.39099,-0.42261887,180.84286,11.724144,116.04282,-7.702769,142.06335,2.2882135,70.388824,3.8353148,76.532364,-1.627198,84.174706,-0.52998686,85.85065,2.489807,67.92094,-1.1873094,68.062164,2.886118,47.275536,0.21193948,61.29584,-0.7808458,50.774815,-6.6349177,52.03875,-3.0913756,58.939857,-4.8341174,63.71684,0.52914006,85.47059,sufi
genrenew30\sufi\su36.mp3,0.34406197,0.087720335,0.078936495,0.001796863,2957.804999,225540.4535,2653.222269,36886.61038,6054.788388,432646.8407,0.146272358,0.00252762,-0.004083964,0.004683574,-0.001617637,0.001544459,143.5546875,-127.93918,1831.8473,59.27906,295.98248,-17.325153,202.62079,7.4710817,188.42654,-13.522998,182.69891,17.822504,94.46731,-1.4241658,97.21912,4.726335,77.19489,7.7038913,66.31573,12.419004,55.88457,6.369282,75.310555,0.3578596,51.894085,3.5134115,36.555794,-0.94864714,61.16371,7.3149495,46.565464,6.0530505,56.636345,-1.3553706,50.732628,0.85773784,37.97262,-7.9312053,49.113094,-1.1877594,66.49838,sufi
genrenew30\sufi\su37.mp3,0.28988206,0.087663956,0.09441971,0.002377297,2902.028903,253300.5926,2518.362436,56380.10205,5811.298193,657891.2508,0.153225831,0.00268767,-0.004290758,0.007068455,-0.00161035,0.001638372,151.9990809,-119.66338,2055.0938,56.196487,323.89676,-27.382124,233.75237,10.752964,207.2336,-10.595546,130.92812,14.6919775,103.36107,-7.0492206,77.856384,6.255449,79.75957,8.272414,67.95056,13.524434,81.92128,6.4063377,59.555153,0.099984,56.6569,1.8055326,78.77383,2.1934114,55.94379,7.1390753,69.009315,8.342239,63.50184,3.921333,87.8366,6.220881,134.18039,-2.4202604,124.144264,-2.6599188,98.22869,sufi
genrenew30\sufi\su38.mp3,0.32633513,0.09520192,0.090816006,0.003136702,2844.546777,220103.1104,2562.479763,48194.61965,5812.373187,587974.4416,0.134614076,0.002412309,-0.003914904,0.007143274,-0.001807358,0.001612812,151.9990809,-131.75612,2973.4202,57.989273,460.88776,-21.740019,280.52267,16.18178,221.65944,-7.330095,121.05331,13.385225,141.22676,-6.1907578,119.02124,4.8588786,93.54832,8.722121,65.34983,17.226624,123.06135,7.6536436,72.78613,5.5033135,79.8348,1.918341,63.255997,0.9824162,58.97704,3.9859085,67.18419,7.6527457,113.42687,1.595726,104.94279,9.3594475,136.32478,-0.33103767,124.3571,-2.5191443,109.261,sufi
genrenew30\sufi\su39.mp3,0.25475296,0.08821775,0.15851404,0.003359311,1769.000541,547911.1256,2204.6698,234421.5713,3710.852561,2690713.086,0.062113759,0.001770887,-6.11E-06,0.021878053,-3.85E-05,0.001772891,161.4990234,-132.39969,2331.7239,114.757195,674.9205,2.194483,276.36044,17.331678,188.91637,-2.6293666,109.0304,-1.1402557,107.86969,-2.5674977,101.52986,-8.990657,95.905594,-17.294037,71.319916,-8.253634,103.88949,-19.279617,77.700745,-5.6574874,59.537308,-17.016033,55.029255,-7.85764,61.92895,-9.730497,58.658707,-13.331122,72.060684,-4.512616,62.825016,-1.4282678,62.286304,-5.0433006,89.4818,-0.8172932,116.51102,sufi
genrenew30\sufi\su40.mp3,0.32455203,0.088472754,0.22956938,0.005535386,2103.730755,556203.0334,2510.273873,178487.5407,4699.179918,2475485.382,0.07608533,0.002169083,-8.51E-06,0.03692687,-0.000200563,0.008874096,161.4990234,-77.77977,2701.8096,97.63687,648.3549,14.52517,342.54108,26.14264,323.48596,3.638634,128.30249,9.654856,148.5231,8.1758175,161.11455,0.70593697,130.52838,-3.0756185,110.558754,7.366133,132.254,-4.746856,97.37414,2.9776142,88.8056,-9.343096,91.55484,-1.6922375,58.9085,-5.803331,65.72107,-7.429251,102.56475,-0.29576126,133.37584,1.200237,90.04588,-4.2389283,68.17897,2.408865,101.49789,sufi
genrenew30\sufi\su41.mp3,0.31509754,0.090732835,0.13476685,0.007173047,2722.126792,630262.3327,2774.069783,103172.055,6088.521517,2083355.4,0.114008759,0.005527616,3.02E-06,0.015785389,7.85E-05,0.003585604,172.265625,-114.52765,2450.9592,70.884285,612.1743,5.2854614,533.855,14.751142,309.96344,0.66414696,206.04605,0.19117118,221.11243,0.61490333,262.64697,2.215657,116.80957,-17.76611,142.09366,4.8232102,360.00543,-2.5290942,163.17998,-2.2482536,112.50576,-5.765846,115.46106,-4.208989,74.35542,-10.831951,75.2546,-3.7885537,149.33208,-10.688768,117.203865,-6.4594893,100.278435,-5.9885497,89.06748,1.1825879,120.66861,sufi
genrenew30\sufi\su42.mp3,0.38725606,0.08864908,0.21771668,0.004448427,2518.026387,376623.0608,2852.958999,88615.80113,5957.972306,1711145.103,0.090662717,0.001952878,1.44E-05,0.03201904,-9.96E-05,0.006816386,86.1328125,-62.954746,2211.4265,76.8319,441.99622,17.34357,285.69394,28.387985,233.97458,13.445418,102.821945,10.139202,110.750946,11.145368,100.76283,12.290569,70.928474,-3.6912143,115.34772,9.522342,124.16349,5.521103,73.86072,5.2901893,81.704605,0.60351837,70.625046,3.127348,56.45115,-0.97044104,59.187016,4.0685344,70.14621,-4.0885987,62.686447,0.44685954,72.53055,-2.1634822,63.442966,5.406226,61.03961,sufi
genrenew30\sufi\su43.mp3,0.35971555,0.0921226,0.2105744,0.005547567,2316.627632,591749.9411,2656.384608,135874.2296,5252.909903,2913950.816,0.083686191,0.002346635,-5.29E-07,0.028445221,-6.46E-05,0.007971657,86.1328125,-80.452934,3309.035,86.13035,715.57025,11.606307,408.5445,23.792252,357.90665,8.2565155,230.16043,7.951417,164.52628,6.5462756,211.42424,7.8274403,156.29182,-6.1414886,223.37976,10.466693,179.79712,3.2826798,77.1494,4.1661453,107.78415,1.8756794,70.54355,2.7486513,61.77974,-3.4598408,83.33079,7.7650537,108.903275,-1.1908449,110.15606,0.29451597,84.17201,-5.435566,83.21445,2.0888002,87.02908,sufi
genrenew30\sufi\su44.mp3,0.28942278,0.08559516,0.10089826,0.001158055,1950.158169,308970.9375,2263.416916,227158.5336,4382.273501,2845295.667,0.094329362,0.00129963,-2.29E-06,0.009592417,5.25E-05,0.000404437,112.3471467,-167.52426,1790.0492,127.89201,563.625,-9.166254,405.99792,20.356955,249.50667,-3.5280027,95.76947,-1.8594283,185.514,10.977223,106.86525,-0.9377897,246.79543,-25.237936,243.4591,31.56431,380.9458,-31.448866,111.38916,5.880799,117.98498,-15.014889,205.45702,-0.5040969,157.72446,-3.3126504,299.81778,-1.0104467,135.0299,-12.037138,159.60132,-0.8085171,126.078995,-12.10461,207.80215,-0.7135758,146.41786,sufi
genrenew30\sufi\su45.mp3,0.32322544,0.086040124,0.1799681,0.002479643,2263.449198,584980.5346,2554.284045,172842.6268,5041.352849,2976354.958,0.106544329,0.003470644,1.22E-05,0.019390155,1.18E-05,0.006656842,129.1992188,-85.89367,2134.1711,102.36592,822.70734,8.654917,282.44843,25.861767,210.41573,6.861251,263.9062,-1.3523054,250.00992,5.14085,190.58865,-1.0228727,160.9836,-6.9127383,296.555,24.315325,224.72281,-17.174416,145.1029,8.293145,98.1914,-6.571594,145.08185,-0.41431138,112.13608,-6.8915615,165.50888,7.4874907,89.21625,-0.7917233,132.19131,11.292566,118.631226,-5.5334373,116.87142,4.918152,124.77554,sufi
genrenew30\sufi\su46.mp3,0.37210023,0.083666444,0.1861705,0.002075753,2120.519023,335902.4051,2380.794867,122296.1754,4538.214225,1709081.873,0.105052275,0.00194796,-3.73E-06,0.021371204,-0.000172238,0.005464312,129.1992188,-70.31106,1540.7219,115.10782,692.2207,-2.3692212,362.72952,18.171106,230.22665,-0.7639512,239.29398,-2.367148,249.70833,10.928407,127.27368,7.2999196,134.1295,-24.82499,232.2248,37.92924,274.67795,-20.106085,154.5899,-1.5679702,109.08453,-3.2950208,88.43606,-2.2418838,79.99271,9.3820915,100.29514,0.25950286,81.4282,-8.022346,120.43126,3.5098398,71.46885,-14.040659,79.77612,-0.79059,87.01154,sufi
genrenew30\sufi\su47.mp3,0.3385288,0.08746258,0.17437144,0.002533898,2283.538221,583529.3156,2432.59696,142546.3384,4795.671001,2493900.657,0.114111177,0.004516297,-1.27E-05,0.01994995,9.03E-05,0.005531468,129.1992188,-88.84267,2389.676,100.47394,932.5956,0.4124257,327.32068,24.906034,275.2383,3.8498652,265.93488,-1.8470659,270.96298,7.160111,192.32506,-4.313072,153.78705,-15.577318,453.3336,27.040932,294.47256,-15.193852,125.30592,7.861607,124.02691,-3.828729,172.66054,-1.7884569,195.4246,-2.964467,203.83603,2.0872169,115.5717,-1.4164386,128.64415,5.3881927,120.05446,-8.864214,130.20308,2.7622423,107.53865,sufi
genrenew30\sufi\su48.mp3,0.3621246,0.088519126,0.15014148,0.004452326,2457.899439,217408.0507,2387.504281,39397.53436,5097.619175,667265.9216,0.10691243,0.001992426,2.24E-05,0.016065745,0.000181725,0.004687298,103.359375,-70.903496,2186.273,83.29466,378.58575,-16.71078,254.53885,21.673615,143.00081,-18.240616,178.01035,9.98461,100.65935,-6.0652075,150.2259,0.27686295,94.958496,-7.0366817,79.135,5.765478,61.13748,-5.9314275,73.73365,5.8385143,47.95073,-4.0015445,53.316036,3.2660437,69.8862,-6.8377423,63.814194,1.2766091,46.057655,-10.668275,47.763138,0.23563138,33.616405,-7.9793124,42.768417,-4.430258,49.998302,sufi
genrenew30\sufi\su49.mp3,0.35832563,0.09171942,0.17856264,0.004390858,2783.672617,281883.0232,2507.48419,40149.11091,5654.324142,633969.4215,0.125999994,0.0033899,9.23E-06,0.021420268,0.000164393,0.007052408,107.6660156,-51.056488,2478.762,68.619,420.39905,-14.846866,264.34286,19.235762,122.319855,-18.92757,229.69403,13.655562,120.527885,-5.8332,142.99747,4.453308,101.204575,-3.9375982,88.29768,9.861876,79.268,-4.6865244,84.5824,3.6170805,62.13771,-5.6258445,61.629803,3.0848472,79.95228,-5.046657,124.10175,4.297105,96.908325,-6.249496,80.5959,3.0193737,92.241135,-1.659839,97.91582,3.4721162,111.36436,sufi
genrenew30\sufi\su50.mp3,0.3525457,0.092205085,0.19290638,0.007126807,2997.839433,250023.7666,2612.078458,48053.20482,6007.247008,712930.5283,0.140887281,0.003038496,-1.23E-05,0.024254538,0.000207468,0.009272285,107.6660156,-39.83252,2429.598,59.497314,355.893,-15.143973,258.3374,15.347304,151.98254,-16.831718,167.04924,11.206489,113.299126,-5.126777,198.62086,2.224262,81.95988,-2.0326605,103.61842,7.3078804,85.55492,-5.108496,73.27214,2.1931067,68.95068,-6.269182,91.93805,5.2581706,101.362305,-0.7763561,129.61124,4.211774,109.56258,-4.4587297,88.62793,4.0145683,94.91756,-4.8190346,109.292496,-0.7701451,96.62902,sufi
genrenew30\sufi\su51.mp3,0.3309071,0.090717494,0.1817992,0.005394618,2794.548346,219316.8579,2503.376653,58618.54304,5700.257198,874907.071,0.13794739,0.002104419,2.69E-05,0.021776397,0.000148177,0.007017863,107.6660156,-47.97593,1799.6471,70.07686,312.79425,-19.422232,252.10289,14.089805,197.69273,-16.447685,198.11395,12.262759,101.35203,-6.9767513,131.10823,9.131124,103.95815,-8.264083,91.662254,7.1294384,83.23718,-4.6812153,76.271614,-0.06443313,54.317978,-8.459287,74.96366,6.019392,106.56718,1.0311863,130.64722,7.6840844,99.168755,-4.5965853,87.59415,2.4519093,113.07368,-5.8972716,100.0301,0.30451354,87.74756,sufi
genrenew30\sufi\su52.mp3,0.31520388,0.098542444,0.08513421,0.001420345,2588.437142,397489.0091,2652.916367,99554.06307,5756.373525,1697567.122,0.085057309,0.002242021,2.73E-05,0.00502348,0.000176175,0.002007095,107.6660156,-155.54897,3808.757,73.09249,412.5987,-5.7396793,563.48584,20.148005,237.7855,3.5615113,126.89314,5.936027,167.19836,-11.354371,112.06517,-1.9149073,84.41053,-3.7721903,93.797516,7.748246,63.14475,-9.401476,81.747505,3.1336024,43.706455,-6.198033,59.17595,4.011659,58.774784,-9.2822695,37.183952,-3.0128894,39.4139,-7.698968,51.48587,-0.33594257,45.98412,-9.132776,57.740562,-4.815184,51.114212,sufi
genrenew30\sufi\su53.mp3,0.27169973,0.08477836,0.06886672,0.000912713,2434.904284,128612.8332,2205.709677,74807.76223,4885.12046,678206.3093,0.134623147,0.0011343,-2.27E-05,0.004662319,-4.29E-05,0.000270969,123.046875,-153.69676,1367.5251,81.28477,296.58798,-37.057026,177.96594,22.573658,256.67957,-22.878069,106.79044,3.4807537,59.457912,-18.602869,196.09239,-1.9456784,71.63058,-15.497163,75.86807,-5.8385234,77.62526,-7.0454345,72.45145,-2.4397857,54.20266,-7.384604,53.127575,-4.897445,50.162014,-5.8368464,68.63912,-3.9253407,53.147324,-8.980445,54.489265,-5.342402,63.407894,-15.0893135,56.77751,-9.211437,78.98681,sufi
genrenew30\sufi\su54.mp3,0.36209422,0.08867022,0.16003695,0.0023489,1979.875831,353439.0595,2353.558912,138370.852,4369.923576,1866134.935,0.07777693,0.001377429,-2.61E-06,0.019403381,-3.21E-05,0.00328821,61.5234375,-88.99198,2503.0654,107.9046,543.18567,-0.7274293,322.60382,20.346277,194.5104,5.7171226,130.81763,13.565435,91.41064,-2.2009401,91.010506,7.1833005,70.70374,-6.1216283,76.80193,7.2834277,42.90525,4.6905737,97.98244,5.4925647,43.832447,1.4709785,37.089397,1.7053143,48.057808,1.6420751,41.874577,4.908128,65.01318,-6.1138034,42.437088,5.001139,38.0893,-1.7973307,43.32638,3.201475,63.98065,sufi
genrenew30\sufi\su55.mp3,0.34795964,0.09268162,0.17922458,0.00300774,2209.763521,434200.5833,2447.750426,155443.3694,4954.128376,2246045.23,0.093137381,0.001675597,-1.99E-05,0.023492731,-2.85E-05,0.004341785,123.046875,-74.414,3103.9775,96.359726,669.3605,-2.5355685,257.8966,19.071854,164.10368,6.094457,101.89447,18.62653,141.67413,-1.7315799,117.144035,9.947748,70.56985,-3.9253125,87.97418,11.908655,50.03169,4.5511203,53.040707,4.960798,55.478992,2.544586,49.063858,-1.8165699,70.95655,4.3082514,67.2616,-2.0940702,65.47783,-5.8639984,44.08459,2.7614338,43.510197,-2.6878638,78.22419,6.4370527,119.85617,sufi
genrenew30\sufi\su56.mp3,0.33741418,0.089552626,0.1776081,0.002833769,2216.196361,392332.2729,2451.59563,171941.8266,5023.011293,2287526.102,0.098011501,0.001546747,-4.78E-05,0.023459287,-1.19E-05,0.004285264,123.046875,-75.52899,2410.5396,95.84005,672.42737,-3.0117962,252.1209,22.421806,255.49542,4.239165,232.07745,15.711346,99.978516,-2.1081295,110.13073,9.517964,82.35884,-2.3667014,91.52858,7.157184,99.57476,2.581371,84.62174,2.4269078,60.692905,2.4988604,51.912933,-0.72691566,38.986614,1.4724412,47.48769,0.73917466,87.440895,-9.064456,64.86024,3.9411387,73.580795,-6.183361,101.40262,5.411648,85.64477,sufi
genrenew30\sufi\su57.mp3,0.31305853,0.09344024,0.15199901,0.002731376,2029.448216,573102.7851,2593.161734,204505.2955,4662.50514,2982569.833,0.067780769,0.001894978,9.43E-06,0.015938502,0.000184027,0.003812221,151.9990809,-126.20766,2500.0244,101.36967,567.1611,20.129095,215.30273,38.286324,171.31451,14.267648,157.7366,-4.4336867,196.39056,5.119847,98.28507,-7.6562395,99.312416,-7.069441,116.39269,5.949213,119.68242,-4.1799846,78.64597,-2.2664998,73.19489,3.0812638,76.2653,3.0151987,50.32688,5.042532,64.34207,3.1028535,47.428894,-5.613032,49.525646,2.34484,63.479973,-9.144359,62.721325,3.1893919,44.935333,sufi
genrenew30\sufi\su58.mp3,0.3229258,0.09670833,0.14913699,0.002757266,1933.140436,406046.288,2513.796343,179140.8266,4437.02317,2397476.942,0.062872258,0.001076968,-3.01E-07,0.016391104,0.000223013,0.003662079,143.5546875,-131.15349,2320.3203,103.27767,480.61423,18.00833,191.53558,38.314808,195.84036,9.654824,202.44675,0.32487237,179.74724,4.4578714,97.84473,-5.270849,116.59346,-6.3887095,111.97276,5.8345246,92.35954,-3.601162,78.09108,-1.5806366,73.269844,1.7523203,62.136284,1.4869105,63.14765,4.034882,64.773705,4.9535613,48.570347,-5.149841,59.19463,2.769225,69.17906,-8.7116165,77.59144,4.9331136,55.75607,sufi
genrenew30\sufi\su59.mp3,0.2490193,0.08919993,0.17905986,0.002734691,2377.203656,447525.9874,2621.779522,144732.0441,5123.969016,2183473,0.102273758,0.002477387,1.26E-05,0.023807425,0.000286564,0.004421098,143.5546875,-97.28126,1881.6521,89.06021,486.42783,9.218402,349.65952,28.99227,270.46,-2.7762036,278.53897,-1.1471756,150.74214,9.653176,122.12603,-4.916606,129.34906,-3.7319963,173.51112,9.509135,140.30687,-3.4031963,130.22934,-2.2667243,116.67429,4.9330244,113.30442,-11.202253,169.33116,9.024526,92.38162,-1.1398344,111.390396,-6.592511,151.07162,9.399851,117.22857,-6.8761563,152.57747,7.713072,159.33891,sufi
genrenew30\sufi\su60.mp3,0.29660973,0.08966793,0.16429739,0.002973007,1830.200909,368543.1613,2489.349144,157489.9147,4256.965925,2966766.877,0.053881004,0.000442064,2.04E-06,0.020820528,-1.53E-05,0.00322991,143.5546875,-115.88176,2310.4888,110.01509,478.8697,25.526371,191.32047,26.866465,105.33168,12.194139,141.99872,9.619226,55.431034,-0.80853355,81.63943,-5.2663784,67.47429,-6.271672,61.97103,3.649538,57.11671,-1.3010827,90.57931,2.6717005,40.85985,2.4581223,45.335564,-0.42815268,59.4319,-3.924076,55.52792,-1.093494,35.42969,-4.7923756,40.122265,2.9119663,48.096912,-4.4475145,39.754658,-2.3849368,48.26271,sufi
genrenew30\sufi\su61.mp3,0.30497506,0.090549186,0.16581681,0.002989905,1866.69241,350907.6198,2481.469026,156804.2944,4349.940363,2813794.772,0.058587703,0.000499202,3.73E-06,0.020931106,-4.09E-05,0.003149634,143.5546875,-109.625,1898.2083,107.90746,497.20016,22.443224,151.13982,25.467272,104.35507,10.310481,92.2278,12.244066,69.58472,-0.48331624,67.57129,-0.98634154,88.33423,-5.2182074,65.4567,0.5319845,85.22071,-1.9901686,87.48707,5.1069384,63.02559,1.240926,62.4496,0.058897696,67.58541,-3.2418246,81.89407,-0.94210136,45.95108,-1.9644991,46.465927,2.1310704,60.79549,-2.2484434,38.65609,-1.9081438,57.63961,sufi
genrenew30\sufi\su62.mp3,0.2413095,0.09363822,0.23270158,0.003590873,1961.431003,254996.5427,2517.529496,107021.5474,4469.372974,2432475.063,0.061381337,0.000645972,5.94E-06,0.04165673,1.40E-05,0.004936917,143.5546875,-88.174065,1435.6449,101.58577,437.46042,17.385855,200.15681,20.180923,179.0483,14.026636,228.63501,10.0752735,71.54418,-9.432808,149.76096,-7.116994,101.63078,-8.156917,85.68804,1.2847784,87.77179,-15.764435,84.53541,2.588289,64.3131,-3.1441076,56.31054,-4.4237185,64.72029,-7.193526,52.01632,-9.398998,52.606205,-6.898963,60.97302,1.4388815,54.196064,-5.5061955,54.01372,-6.0652537,88.93748,sufi
genrenew30\sufi\su63.mp3,0.31716153,0.09235885,0.17820126,0.004072202,2338.43541,533932.6742,2568.564546,152207.7565,5111.902422,2196674.758,0.091753791,0.002814879,-6.15E-08,0.023558866,0.000133565,0.00439571,89.10290948,-80.37547,2611.2488,91.29803,616.6037,7.222217,380.34738,23.96954,342.36725,-1.7867118,162.12737,2.3263242,249.97176,2.5140452,172.7269,-4.893869,138.00813,-8.501023,116.80386,-0.7913138,99.50785,-5.9624324,98.87479,3.0726118,68.76918,-7.806537,91.33829,-1.6227859,75.12831,-4.8123546,69.17669,-1.4906207,71.58889,-5.457043,70.6813,-2.7041495,75.797615,-3.42626,85.05214,-1.9032345,75.98126,sufi
genrenew30\sufi\su64.mp3,0.33573607,0.090660006,0.16927898,0.008707904,1838.721199,411293.7505,2273.426405,299350.2574,3940.892837,3193116.673,0.070606527,0.000809554,9.49E-06,0.023379361,-4.10E-06,0.004275451,89.10290948,-113.55043,9405.484,118.18702,951.01044,6.6815596,506.583,17.350945,428.0801,1.2044302,96.091125,7.3583665,97.13638,1.404674,122.70199,-1.3281857,50.343933,-3.2824976,94.70945,0.5533086,103.26188,-0.8993327,67.766335,0.9311701,100.0648,-2.3680434,116.2139,-0.7906192,117.70276,-4.3450937,60.7927,0.8577911,62.035072,-4.0712204,55.107754,-2.5495284,118.88411,-2.9966812,57.26548,-1.1082096,66.11021,sufi
genrenew30\sufi\su65.mp3,0.3300721,0.09493376,0.20946449,0.003621913,2082.786656,339841.0079,2447.356913,155798.7012,4531.405933,1849421.279,0.07969264,0.001119942,-9.23E-06,0.030346496,0.00020201,0.00575911,89.10290948,-76.71748,2155.2974,98.81613,448.6693,4.922916,331.5545,25.48143,202.92657,3.3344266,231.77605,10.246847,257.7176,11.058005,114.51606,-0.5220814,104.12518,-2.5437732,82.69946,4.281297,74.70381,-4.0185995,90.470856,5.527456,52.57492,0.2519303,77.64207,4.67528,67.728096,-1.7736979,76.26628,-1.5307665,92.46585,-3.2885756,97.75898,3.497352,106.30882,5.254263,97.13602,4.563044,140.7266,sufi
genrenew30\sufi\su66.mp3,0.2771052,0.08572491,0.085640766,0.001151661,1492.414166,208361.3652,1711.02518,120119.8006,2870.074312,997182.2789,0.078623485,0.001203248,5.86E-06,0.006182222,-1.34E-05,0.000836212,117.4538352,-191.68367,3607.0654,140.88956,640.0208,-22.424728,609.89746,27.35164,115.101234,2.9962351,102.722534,-5.7565217,159.20874,13.170864,270.54904,-5.1948037,117.71398,3.1621695,76.58832,1.0814099,57.29456,-12.236326,87.94889,-1.8518862,97.90437,-9.202625,79.29823,5.49737,188.72241,-9.901521,85.932495,-0.09999042,68.72067,-2.094861,90.443344,-0.35841432,90.02511,7.4436975,114.9584,4.011926,55.84065,sufi
genrenew30\sufi\su67.mp3,0.25150803,0.08750177,0.14741436,0.002196643,1339.125217,175962.3905,1713.687334,170336.1652,2527.684715,1117036.787,0.058174251,0.00038855,-1.16E-05,0.017430194,-3.48E-05,0.002148833,117.4538352,-160.676,2911.437,152.11488,973.13934,-15.749928,379.77255,19.004072,349.05423,14.746305,448.50858,-18.032671,379.67953,-0.63565016,252.0252,-8.424767,120.226585,-7.878355,137.21045,-3.2835872,99.90229,-3.9598389,83.88203,-5.920177,76.26102,-6.8985133,104.90712,-1.5795381,114.10113,-8.217155,116.49,-1.1084825,87.42078,-6.2683425,57.968376,1.9899321,69.11402,-3.1760912,75.95075,-3.4351897,108.827194,sufi
genrenew30\sufi\su68.mp3,0.27705,0.08917986,0.18204445,0.002665827,1334.375334,176885.2136,1725.678147,220951.5027,2407.702108,1485159.742,0.068336321,0.00059735,-2.26E-05,0.022683289,-8.03E-05,0.004836612,117.4538352,-136.65279,3649.9436,161.87886,808.2237,-14.907635,455.9014,13.256564,391.66238,22.131855,317.07272,-19.791594,337.04276,7.4262633,248.3714,-9.512773,106.18444,1.3194141,208.2517,3.988717,100.329414,-0.5532375,99.07664,0.19981295,56.22776,-5.620436,87.26835,1.5244358,66.231544,-11.444575,95.07848,-0.94600457,82.373344,-4.1244593,63.79384,9.243526,75.79086,-0.91946584,70.05979,5.5811577,162.72641,sufi
genrenew30\sufi\su69.mp3,0.31130573,0.1002822,0.14273125,0.003123164,1802.150192,388546.2599,2303.342904,166460.7707,3930.259568,2521986.136,0.06519953,0.001330499,-1.31E-06,0.015124626,-1.37E-05,0.003153652,86.1328125,-137.3527,2371.9185,112.483894,459.5032,11.472558,492.28946,21.468004,194.36574,2.7965884,181.22522,-2.1041796,124.6504,-12.179839,106.27917,-1.2087595,128.18672,-17.15442,162.39839,4.2871566,72.27903,-1.0331355,91.68681,4.4841228,77.03987,-6.359055,74.28964,-2.727085,54.673714,1.3509839,69.6465,2.6425698,76.943596,-5.9787884,45.85887,-4.4082522,60.224457,-7.692011,87.88318,-7.3453636,87.67938,sufi
genrenew30\sufi\su70.mp3,0.30228376,0.0959886,0.13803907,0.0031304,1991.778163,366568.6974,2403.814694,148160.1779,4474.51461,2343571.733,0.072094046,0.001652415,-1.89E-05,0.013595075,-4.39E-05,0.003973906,86.1328125,-135.20197,2412.583,103.207214,568.3297,5.4046702,366.21945,17.229883,220.07002,-0.6180511,226.31052,-3.2057614,164.2178,-10.077407,184.09694,1.6011268,158.68036,-17.841501,231.20782,4.4014645,100.13541,-1.1375077,132.09537,2.865158,92.42938,-4.222899,68.93568,-6.373911,84.87204,-0.5427681,66.345566,2.3924117,101.32697,-7.3949046,77.9611,-6.47766,66.62513,-4.9209304,90.2699,-7.371481,129.13443,sufi
